ITEM,ITEM_TYPE,ITEM_GROUP,CATEGORY_GROUP,CATEGORY,SUB_CATEGORY,PRODUCT_TITLE_EN,PRODUCT_TITLE_AR,SHORT_DESC_EN,SHORT_DESC_AR,LONG_DESC_EN,LONG_DESC_AR,DETAIL_DESC_EN,DETAIL_DESC_AR,COLOUR,FORMULATION,FINISH,COVERAGE,SKIN_TYPE,CONCERNS,BENEFITS,Made in,Bristle_Type,INT_SHIPPING,NET_WEIGHT,INGREDIENTS,IMAGE_URL,CREATE_DATETIME,SWATCH_CODE,SWATCH_IMG,SIZE
210704891,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,665,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 15850, CI 77891.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704891_206_1.png,5/25/2017 11:16:08 AM,206,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704891_206.png,
210704903,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,660;666,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 77891, CI 15850, CI 45410, CI 42090.",,5/25/2017 11:17:00 AM,301,,
210704911,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,660;666,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 15850, CI 77891, CI 77499, CI 77491.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704911_302_1.png,5/25/2017 11:17:47 AM,302,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704911_302.png,
210704938,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,660;666,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 15850, CI 77492, CI 77499.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704938_303_1.png,5/25/2017 11:18:31 AM,303,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704938_303.png,
210704954,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,660;666,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, MICA, CI 77499, CI 77891, CI 15850, CI 42090.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704954_304_1.png,5/25/2017 11:23:33 AM,304,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704954_304.png,
210704962,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,664;655,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, MICA, CI 77891, CI 75470, CI 77491, CI 77492, CI 77499.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704962_701_1.png,5/25/2017 11:24:58 AM,701,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704962_701.png,
210704971,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,667,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 15850, CI 77499.",,5/25/2017 11:27:14 AM,801,,
210704989,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,667,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MICA, CI 15850, CI 77492, CI 77499.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210704989_802_1.png,5/25/2017 11:27:55 AM,802,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210704989_802.png,
210704997,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,652,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, MICA, CI 77891, CI 77491, CI 77492, CI 77499, CI 15850.",,5/25/2017 11:28:43 AM,901,,
210705009,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,652,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, COPERNICIA CERIFERA CERA, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CI 77891, MICA, CI 77491, CI 77492, CI 77499.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210705009_902_1.png,5/25/2017 11:32:48 AM,902,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210705009_902.png,
210705017,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,652,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, CI 77491, CI 19140, CI 77492, MICA, CI 15985, CI 77499, CI 15850.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210705017_903_1.png,5/25/2017 11:33:46 AM,903,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210705017_903.png,
210705025,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,652,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, CI 77491, CI 77499, MICA, CI 15850.",,5/25/2017 11:52:26 AM,904,,
210705033,ITEM,1007,104,215,325,22K LongWear Waterproof Lipliner,22K محدد الشفاه ضد الماء طويل الأمد,"Coz your plushy pout deserves a daring definition! Waterproof, transfer-proof and ultra matte, this lip liner lasts up to 7 hours.","ماهو:
 شفايفك الحلوين يستاهلوا تحديد رائع وجريء! محدد الشفاه المطفي جداً, ضد الماء ويتميز بكونه ثابت لاينتقل ويدوم حتى 7 ساعات!","A sophisticated fusion of luxurious matte finish, long-lasting and bold color payoff, and transfer resistance! Mikyajy’s 22K Long Wear Waterproof Lipliner is a super matte, long-wearing lip liner that does not transfer, feather or smudge, and gives your lipstick a power-packed boost. Lasts up to 7 hours, this lip liner comes with an applicator brush on one end for easy blending. 
 Don’t forget to close the cap after use to prevent the liner from drying.","ماذا يفعل :
 مزيج مترف بلمسة نهائية مطفية فاخرة تدوم لوقت طويل وبلون جريء وغني مع ثباته ومقاومته للتطبع! يتميز 22K محددالشفاه ضد الماء طويل الأمد من مكياجي بكونه مطفي جداً ويدوم لوقت طويل من دون أن يطبع إلى الأسطح الأخرى أو يتقشر أو حتى يتلطخ ويمنح أحمر شفاهك دفعة قوية! يدوم حتى 7 ساعات ويأتي مع أداة تطبيق من الطرف الآخر لسهولة توزيعه.
 لاتنسي إغلاق الغطاء بعد الاستخدام لتجنب جفافه!",,,652,408,,,,,708;722;714,803,,,1.2g,"INGREDIENTS: ISODODECANE, SYNTHETIC WAX, HYDROGENATED POLYDICYCLOPENTADIENE, POLYBUTENE, NYLON-12, PERFLUORONONYL DIMETHICONE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, COPERNICIA CERIFERA CERA, CI 77491, CI 77499, MICA, CI 77492.",https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/ITEM/210705033_905_1.png,5/25/2017 11:55:51 AM,905,https://mkyj.s3.amazonaws.com/images/product/b1/LIPS/SWATCH/210705033_905.png,
1008,ITEM_GROUP,,104,215,325,22K LongWear Matte Liquid Lipstick,22K محدد الشفاه ضد الماء طويل الأمد,,,,,,,,405,456,500,,,708;710,805,,,7.5ml,,,,,,
